title,id,score,desc,short_desc,developer,thumbnail,url,price
life is feudal your own,290080,0.7792314925439301,"Life is Feudal: Your Own is a truly hardcore sandbox RPG with captivating survival aspects. Described as a real life Medieval simulator, which caters for up to 64 players on a 3km x 3km gameworld, any and all paths are an option. LiF:YO places you in a realistic feudal setting with the ability to host your own private world and set your own rules to suit your playstyle. There’s an in depth crafting system, a range of building features, and free terraforming across the map - meaning you can build your own house anywhere in the world. Team up with your friends and build a village or city and repel attacks by other players who want to ransack your lands! The unique combat system is non-target and physics-based; the direction of your attack depends on mouse movement. Basic movements and directional attacks can be combined to create deadly combos with special harmful effects. Battle formations are also a new way to collaborate and control the situation on the battlefield with your fighting team. Co-operation and a good strategy within a formation will help you prevail against the enemy.Everything is tweakable and unique to you, including how your character progresses. The skill and stat cap system allows you to design a character molded to fit your style perfectly, for example. Even alchemy is unique; all recipes are randomized for each character thus the only way to learn is by experimentation.FeaturesUnique Features: Free Terraforming & Tunnel Building. 100% free terraforming and tunnel building means you can dig tunnels, mines and moats and expand them in all dimensions barely without limit! You can raise and lower ground levels with a landfall effect. Substances include soil, rock, granite, ore veins, clay, sand, and much more Battle Formation System. Strategize for massive battles and provide your units with certain bonuses with the formation system. Keep organised and inside the formation shape to continue to reap the benefitsUnique Alchemy Combinations. There are over 40,000,000 alchemy combinations unique to each player! You need to learn, experiment and create your very own unique combinations. Complementing the hardcore feel of the game, alchemy is not simply a matter of character skill as it strongly emphasises spending time and resources on creating good recipes and combinationsFull Seasonal Weather System. Much like in real life, LiF features seasonal weather that directly affects your life in this feudal world Complex Food & Cooking System. Cooking is no longer a secondary or non-existent skill. Being a good cook who knows many complex and tasty recipes means that you and your friends will be better fed and will receive skill bonuses Realistic Player Damage System. Based on human anatomy, with fractures and bleeding wounds, you can create unique and deadly combat tacticsDouble Health & Stamina Bars. Double health and stamina bars represent better information about the status of your body. Players can be knocked unconscious or killed. They can also be temporarily out of breath or totally exhaustedThese are only a handful of the many features that make Life is Feudal:Your Own unique and true to life in a Medieval world.  With hundreds of personal choices and customizations on offer to create endless combinations, your imagination will be your only limitation.","Hardcore and realistic; LiF is a Medieval multiplayer sandbox RPG, with free terraforming, a rich crafting system and preset and modular building construction. With engaging survival aspects, no target physics-based combat and a unique formation system - along with numerous other features - LiF is not for the faint of heart!",['Bitbox Ltd.'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/290080/ss_d9c9006502c34eb512bb4b183c18ca8794363030.600x338.jpg?t=1625615592,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/290080/header.jpg?t=1625615592,19.99
magic duels,316010,0.7758907505389097,"MORE CARDS. MORE STRATEGY. BIGGER STORY. Collect 1,300+ earnable cards, battle in 60+ single-player campaign missions, and emerge victorious in epic online duels. 

Never played Magic: The Gathering? Learn how as you take on the role of an iconic Planeswalker. Veteran Magic player? Hone your skills and match wits with opponents online.

NEW CARDS: 158 NEW unique cards from Magic's Amonkhet set.

NEW STORY: A NEW story-driven Amonkhet Campaign.  

NEW ITEMS: Customize your play experience with 6 new cards sleeves and 5 new personas.

MANY WAYS TO PLAY: Experience some of Magic's most iconic moments in Story Mode, head to Battle Mode to take on your friends, or grab a partner for a four-player Two-Headed Giant battle.

BUILD POWERFUL DECKS: Build your deck of devastating spells from an ever-growing library of earnable cards.

PRACTICE OFFLINE: Hone your skills and try new decks and strategies against virtually endless AI opponents in Solo Mode.


For Magic Duels game support, please visit:
","MORE CARDS. MORE STRATEGY. BIGGER STORY. Collect 1,300+ earnable cards, battle in 60+ single-player campaign missions, and emerge victorious in epic online duels.",['Stainless Games Ltd.'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/316010/ss_c3958168010a1f8c237c8784dc35b1ee8c96c06b.600x338.jpg?t=1574793149,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/316010/header.jpg?t=1574793149,
men of war assault squad 2,244450,0.7752375488023783,"Men of War: Assault Squad 2 mit neuen Einzelgefecht-Modi, die dem Spieler alles von großangelegten Panzergefechten bis hin zu verdeckten Scharfschützenmissionen bieten. Stellen Sie sich als Kommandant ihren Gegnern auf zahlreichen Multiplayer-Karten für bis zu 16 Personen entgegen. Der neue Extrem-Modus sorgt in großangelegten Gefechten auf spektakulären Karten für ein realistisches Schlachtenerlebnis.Im neuen Assault Squad wurde Wert sowohl auf Engine- und Grafikverbesserungen als auch auf von Spielern gewünschte Verbesserungen gelegt.Hauptmerkmale:Hochentwickelte Multicore-UnterstützungHochentwickelte Shader-TechnologieDirekte Steuerung der Einheiten aus der Third-Person-Perspektive – genau wie in Third-Person-ShooternVerbesserungen von Interface und KI mit einem Zähler für zerstörte Einheiten und Informationen zu TruppensymbolenNeues Multiplayer-InterfaceAn Jahreszeiten angepasste TarnungKomplett überholte Grafik von Inventargegenständen sowie verbesserte FahrzeugeTon- und Audioverbesserungen, einschließlich der SprachaufnahmenSteam-Features wie Steam-Multiplayer, Spielersuche, Errungenschaften, Cloud-Spielstände, Spielerstatistiken, Bestenlisten, Sprachchat, Valve Anti-Cheat, Einladen von Freunden und Steam-Workshop-IntegrationSpieler-Levelaufstieg und RangsystemVideoaufnahmen im Spiel und vieles mehrInhalt:15 neue Einzelgefechte und zusätzlich 25 verbesserte Gefechte aus dem ersten Assault SquadKoop-Modus für bis zu acht Spieler und ein brandneuer Multiplayer-Extrem-Modus65 Multiplayer-Karten und 5 ModiÜber 250 Fahrzeuge zum BefehligenÜber 200 Soldaten mit einzigartiger Ausrüstung5 Fraktionen und unterschiedliche Schlachtfelder in West- und Osteuropa, Nordafrika und dem PazifikMehrere Entwicklertools wie ein Exporter für 3D-Modelle, ein Editor für Karten/Missionen und vieles mehrDeluxe Edition:Die Deluxe Edition von Men of War: Assault Squad 2 ist die bisher wohl prestigeträchtigste Version dieses Spiels. Mit einzigartigen Interface-Elementen und schnellerem EP-Gewinn können Sie Ihre Einheiten als einer der bedeutendsten Kommandanten online noch mehr unterstützen!Fünf-Sterne-General-Abzeichen für das Abzeichen im HauptmenüEinzigartige Fünf-Sterne-General-ErrungenschaftSpezielles Symbol für Ihren Avatar, das für alle Spieler während Partien sichtbar istHerausragendes HUD-Element, das beim Spielen und Aufnehmen von Partien angezeigt wirdGeringfügiger EP-Boost für alle Fraktionen im Multiplayer für schnelleres Freischalten von EinheitenKostenloser Premium-Service:Digitalmindsoft garantiert die Veröffentlichung von mehreren kostenlosen Spielupdates mit neuen Inhalten und Features, solange das Spiel zur Verfügung steht. Beispielsweise haben wir schon mehr als 10 kostenlose Spielupdates für das erste Assault Squad veröffentlicht, darunter zahlreiche neue Einheiten. Und weil Spiele unsere Leidenschaft sind, freuen wir uns immer über das Feedback der Community und arbeiten hart daran, unsere Spiele zu verbessern.","Men of War: Assault Squad 2 mit neuen Einzelgefecht-Modi, die dem Spieler alles von großangelegten Panzergefechten bis hin zu verdeckten Scharfschützenmissionen bieten. Stellen Sie sich als Kommandant ihren Gegnern auf zahlreichen Multiplayer-Karten für bis zu 16 Personen entgegen.",['Digitalmindsoft'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/244450/ss_a9061546cf7aa8e3fe8317da4a330d23aea99c9e.600x338.jpg?t=1681221022,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/244450/header.jpg?t=1681221022,29.99
child of light,256290,0.7693417270886588,"Aurora, a young girl from 1895 Austria, awakens on the lost fairytale continent of Lemuria. To return home she must fight against the dark creatures of the Queen of the Night, who have stolen the sun, the moon and the stars. At stake is not only Lemuria, but Aurora’s true destiny.Key FeaturesAn Adventure Waits!Created by a talented team at Ubisoft Montreal using the UbiArt Framework, Child of Light is an RPG inspired by fairy tales complemented with a story carefully crafted in verse and rhyme. Step into a living painting, the breathtaking scenery of Lemuria is an invitation to explore a long lost world.Enter the World of Lemuria Across your journey through Lemuria you will encounter many eccentric creatures, from spirits of the forest to talking mice to wicked witches and evil sea serpents. Discover a vast land with iconic locations and exciting dungeons that will evolve as Aurora regains the stolen lights.Fight the Dark  Battle enemies using an Active-Time Battle System alongside the firefly Igniculus and other members of Aurora’s party on their quest to recover the sun, the moon and the stars. Beat your enemies using a deep party system and the varied skill trees of your party. Play with a friend as both Aurora and Igniculus using the seamless drop-in drop-out cooperative multiplayer.","Aurora, a young girl from 1895 Austria, awakens on the lost fairytale continent of Lemuria. To return home she must fight against the dark creatures of the Queen of the Night, who have stolen the sun, the moon and the stars. At stake is not only Lemuria, but Aurora’s true destiny.",['Ubisoft Montréal'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/256290/ss_c8b078e853b8535c51512694ba2b82ead4f02d8a.600x338.jpg?t=1694554365,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/256290/header.jpg?t=1694554365,14.99
without within,345650,0.7693417270886588,"<img src="" />The (mis)adventures of Vinty, a nobody who thinks she's somebody!""Best story ever read. Keep it up honey!"" - Vinty's mummy""Proud of ya kid."" - Vinty's uncle""Good story hey please support me on patreon thx."" - Some guy","The (mis)adventures of Vinty, a nobody who thinks she's somebody!",['InvertMouse'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/345650/ss_3a52a8019f4d73a75990136594943cf1febb89b3.600x338.jpg?t=1560458816,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/345650/header.jpg?t=1560458816,
medieval engineers,333950,0.7693417270886588,"Keen Community DiscordJoin the official Keen Software House Discord here.About the GameMedieval Engineers is a sandbox game about engineering, construction and the maintenance of architectural works and mechanical equipment using medieval technology. Players build cities, castles and fortifications; construct mechanical devices and engines; perform landscaping and underground mining. There is an entire planet to explore!The game is inspired by real medieval technology and the way people built architectural works and mechanical equipment using medieval technology. Medieval Engineers strives to follow the laws of physics and history and doesn't use any technologies that were not available in the 5th to 15th centuries.Medieval Engineers concentrates on construction aspects, but can be played as a survival game too. We expect players to use their creativity and engineering skills to build war machines, fortifications, and creations we have yet to imagine! Medieval Engineers is the second “engineering” game developed by Keen Software House. The first one is Space Engineers, which sold over 4 million copies.How to Access “Community Edition”Head to your Steam Library and right-click on Medieval EngineersSelect “Properties”From the menu popup, select “BETAS”From available options “Select the beta you would like to opt into”From this menu, select “Community Edition”FeaturesBUILDING WITH STRUCTURAL INTEGRITY AND DESTRUCTIONMedieval Engineers is all about building and the options are unlimited. Build anything from houses and castles to wagons and catapults.FULLY INTERACTABLE WORLDInteract with everything including plants, bushes, trees, animals, and Terra itself. Everything is interactable and destructible!VOXEL TERRAFORMINGMake the ground into any shape you want. Use a pickaxe to dig and mine or use the special voxel tools to reshape the land.LIMITLESS EXPLORATIONPlay in a volumetric open world environment and explore a whole planet. Find valuable defensible areas or go to battle alongside your allies to take enemy lands and secure resources. The planet is full of life including trees, plants, animals, and savage barbarian warriors.INTEGRITY AND DESTRUCTIONBuild with structural integrity. Make buildings too tall and they will collapse! Design your structures carefully keeping in mind the differences between wood and stone. Use “Structural Integrity View” to find weak points in real-time. When the supports fail buildings come crashing down in glorious real-time destruction!Please be sure to read the list of all features :  class=""bb_tag"">Performance NotesThe performance depends on the complexity of your world and the configuration of your computer. Simple worlds run smoothly even on low-end computers, but a more complex world with rich object interactions could overload even high-end computers. Minimum requirements represent the bare minimum to run simple scenes and don’t guarantee a perfect experience.","Medieval Engineers is a sandbox game about engineering, construction and the maintenance of architectural works and mechanical equipment using medieval technology. Players build castles; construct mechanical devices and underground mining. There is an entire planet to explore!",['Keen Software House'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/333950/ss_6d5b5ab7822280b356a5919cc0b2e4cb97cdf716.600x338.jpg?t=1673336582,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/333950/header.jpg?t=1673336582,8.19
codename cure,355180,0.769299302025348,"WorkshopCURE now includes Steam Workshop supportAbout the GameCodename CURE is a first person, co-operative zombie game with support for up to five players, providing dynamic, fast-paced zombie fragging with both objective, and survival-based missions.

In objective mode play as a team of special military operatives, tasked with “curing” infected areas of a post-apocalyptic world, by planting controlled explosives before pulling a short sharp exit. Pick your speciality out of five player classes: Pointman, Support, Assault, Technician and Sniper, using each ones unique play style and equipment to support your team, and successfully complete each mission.

Survival mode is a wave based no-win scenario, test your skills with the odds increasingly stacked against you. Resupply in-between waves with a dynamic selection of weapons and equipment for your best chance to survive until the next round.

CURE can be played both on and offline, with or without computer controlled team mates. The game sports a variety of difficulty options which adapt dynamically with the number of players.","Codename CURE is a first person, co-operative zombie game with support for up to five players, providing dynamic, fast-paced zombie fragging with both objective, and survival-based missions.",['Hoobalugalar_X'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/355180/ss_13845808620d1395fd534cf70ef75172ad74bd55.600x338.jpg?t=1704038037,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/355180/header.jpg?t=1704038037,
depression quest,270170,0.7662470507544734,"Depression Quest is an interactive fiction game where you play as someone living with depression. You are given a series of everyday life events and have to attempt to manage your illness, relationships, job, and possible treatment. This game aims to show other sufferers of depression that they are not alone in their feelings, and to illustrate to people who may not understand the illness the depths of what it can do to people.Over 40k words of interactive fiction.Playthroughs are short enough to be done in one day, but long enough for the game to have gotten it's point across.About 150 unique encounters.Based on your depression levels, different choices open and close off to you.Content generated based on your decisions.The choices you make have a real effect on how your playthrough turns out.Multiple endings.See how your choices affected the game's world, and how well you've managed your depression.Audio and visuals react to your depression.Listen as the music gets glitchier and see how much stronger the static gets. Watch the color get sucked out of how you see the world.","Depression Quest is an interactive fiction game where you play as someone living with depression. You are given a series of everyday life events and have to attempt to manage your illness, relationships, job, and possible treatment.","['The Quinnspiracy', 'Patrick Lindsey', 'Isaac Schankler']",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/270170/ss_3dfbe9351e77e08658a91e64697ad93ea01def18.600x338.jpg?t=1447359786,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/270170/header.jpg?t=1447359786,
total war rome ii emperor edition,214950,0.7631383666916117,"Total War Academy the Imperator Augustus Campaign PackThe Imperator Augustus Campaign Pack is a new playable campaign for ROME II, which rivals the original ROME II Grand Campaign in both scope and scale. This campaign comes as part of Total War™: ROME II – Emperor Edition and is available as a free, automatic update to existing owners of Total War™: ROME II.The Imperator Augustus Campaign Pack is set in 42 BC during the chaotic aftermath of Caesar’s grisly murder. The republic remains whole, but its soul is divided as three great men, the members of the Second Triumvirate, hold the future of Rome in the palms of their hands. Octavian, Caesar’s adoptive son and the heir to his legacy.Marc Antony, Caesar’s loyal friend and most trusted lieutenant.Lepidus, Pontifex Maximus of Rome and the man who secured Caesar’s dictatorship.With the territories of The Republic divided between them and the military might of Rome at their beck-and-call, the members of The Second Triumvirate are each in a position to make a bid for leadership, and rule Rome as its first – and only – emperor. However, external forces are on the move, looking to exploit the instability of Rome and expand their own territories. Will you fight as a defender of Rome and defeat the other members of the Triumvirate? Or lead another faction on a campaign of conquest and expansion, and take advantage of the chaos as the Roman civil war rages?Playable FactionsPlayers may embark on a new Campaign as one of the following playable factions:Marc AntonyLepidusOctavianPompeyIceniMarcomanniDaciaEgyptParthiaArmenia (also now playable in the ROME II Grand Campaign).How far will you go for Rome?The award-winning Total War series returns to Rome, setting a brand new quality benchmark for Strategy gaming. Become the world’s first superpower and command the Ancient world’s most incredible war machine. Dominate your enemies by military, economic and political means. Your ascension will bring both admiration and jealousy, even from your closest allies.Will you suffer betrayal or will you be the first to turn on old friends? Will you fight to save the Republic, or plot to rule alone as Emperor?✢ Plan your conquest of the known world in a massive sandbox turn-based campaign mode (supporting additional 2-player cooperative & competitive modes). Conspiracies, politics, intrigue, revolts, loyalty, honour, ambition, betrayal. Your decisions will write your own story.✢ Build vast armies and take to the battlefield in real-time combat mode. Put your tactical skills to the test as you directly control tens of thousands of men clashing in epic land and sea battles.✢ Play for the glory of Rome as one of three families or take command of a huge variety of rival civilisations – each offers a notably different form of gameplay experience with hundreds of unique units from siege engines and heavy cavalry to steel-plated legionaries and barbarian berserkers.✢ See exotic ancient cities and colossal armies rendered in incredible detail, as jaw-dropping battles unfold. Detailed camera perspectives allow you to see your men shout in victory or scream in pain on the frontline, while a new tactical cam allows a god’s eye view of the carnage to better inform your strategic decisions.✢ Extremely scalable experience, with gameplay and graphics performance optimised to match low and high-end hardware alike.","Emperor Edition is the definitive edition of ROME II, featuring an improved politics system, overhauled building chains, rebalanced battles and improved visuals in both campaign and battleEmperor Edition contains all free feature updates since its release in 2013, which includes bug fixes, balancing, Twitch.",['CREATIVE ASSEMBLY'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/214950/ss_b4ea26bb6fbe4625119fdb1fa48fda313b700b2d.600x338.jpg?t=1689855991,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/214950/header.jpg?t=1689855991,59.99
blacklight retribution,209870,0.7613436730743961,"Take firefights to a futuristic new level in Blacklight: Retribution, a free-to-play FPS. See through walls with the HRV, deploy mechanized Hardsuits, and customize your weapons to dominate the opposition.In Blacklight, mastering the futuristic tech is half of victory. You'll need to carefully balance your loadout, from the extreme customization possible in designing your firearms, to the equipment you carry and the in-match bonuses you can unlock. The Hyper Reality Visor (HRV) allows you to look through walls and spot enemies, and attack from where they aren't expecting - but be careful, because you're vulnerable while using it.The other half of victory? Raw skill, same as it's always been. Good hunting, Agent...Key FeaturesHardsuits - Use a variety of upgrades in each match, including calling in the hulking Hardsuit mech. Powerful but slow, this armored suit packs a one-shot, one-kill railgun and a high velocity minigun to clear rooms... fast.Hyper Reality Vision - HRV Technology allows Agents to scout their enemies through the walls, pinpoint vital mission objectives, or locate weak points in an enemy Hardsuit.Weapon Depots - Scattered across the battlefield are Weapon Depots that supply your team with additional ammo, heavier weapons such as a Rocket Launcher, or provide the ability to call down airstrikes and Hardsuits.Free to Play! - Blacklight: Retribution is a fully Free-to-Play shooter. Earn Game Points (GP) after every match and use them to unlock various armor and weaponry for your Agent in game. Customize Your Loadout - An Agent’s gun is their livelihood. Choose from 1000 different gun combinations by modifying your receivers with customizable Stock, Muzzle, Barrel, Magazine, and Scope, Camo, and Weapon Tags.Protect Yourself - Whether your play style is run and gun, or survivability, or long range sniping the choice is yours to make in fully customizing your armor loadout.Level Progression - Gain experience and levels through combat to unlock access to additional weapons, armor, and equipment.Tons of Game Modes and Maps - Combat is engaged on a number of different 7 different game modes across 9 beautifully detailed maps. Game modes includes classics such Team Death Match, Domination, Capture the Flag, and Kill Confirmed while introducing new favorites likes Netwar.Private Servers - Want to scrim with your clan mates? Challenge someone 1vs1? The private server option allows Agents to set up their own password protected server away from the pesky trolls.Spectator Mode - Learn tips and tricks from the top players in Spectator mode, or simply enjoy the chaos from the best seat in the house.","Take firefights to a futuristic new level in Blacklight: Retribution, a free-to-play FPS. See through walls with the HRV, deploy mechanized Hardsuits, and customize your weapons to dominate the opposition.","['Hardsuit Labs, Inc.']",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/209870/ss_0c82ed1eddd52d80779cb30e962b205422120ab1.600x338.jpg?t=1552433159,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/209870/header.jpg?t=1552433159,
tom clancys rainbow six siege,359550,0.7599579809765036,"Edition ComparisonThe Tom Clancy's Rainbow Six® Siege Ultimate Edition includes the full game, 50 operators from Year 1 to Year 8, and the Disruptor Cosmetic Pack.Operator EditionThe Tom Clancy's Rainbow Six® Siege Deluxe Edition includes the full game and 16 operators from Years 1 and 2.Technical Test ServerEngage in a brand-new style of assault using an unrivaled level of destruction and gadgetry. On defense, coordinate with your team to transform your environments into strongholds. Trap, fortify and create defensive systems to prevent being breached by the enemy.On attack, lead your team through narrow corridors, barricaded doorways and reinforced walls. Combine tactical maps, observation drones, rappelling and more to plan, attack and defuse every situation.Experience new strategies and tactics as Rainbow Six Siege evolves over time. Change the rules of Siege with every update that includes new operators, weapons, gadgets and maps. Evolve alongside the ever-changing landscape with your friends and become the most experienced and dangerous operators out there.<img src="" />Compete against others from around the world in ranked match play. Grab your best squad and join the competitive community in weekly tournaments or watch the best professional teams battle it out in the Rainbow Six Siege Pro League.","Tom Clancy's Rainbow Six® Siege is an elite, tactical team-based shooter where superior planning and execution triumph.",['Ubisoft Montreal'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/359550/ss_7347e30053d05958ff1d76da9d5be6b112af8e16.600x338.jpg?t=1715902855,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/359550/header.jpg?t=1715902855,19.99
ark survival evolved,346110,0.7581673343517494,"ARK: Survival Ascended! into a new dinosaur survival experience beyond your wildest dreams… as ARK is reimagined from the ground-up into the next-generation of videogame technology with Unreal Engine 5! You awake on a mysterious island, your senses overwhelmed by the blinding sunlight and brilliant colors bouncing off every surface around you, the azure waters of a verdant Island lapping at your bare feet. A deep roar echoes from the misty jungle, jolting you into action, and you stand up – not afraid, but intrigued. Are you ready to form a tribe, tame and breed hundreds of species of dinosaurs and other primeval creatures, explore, craft, build, and fight your way to the top of the food-chain? Your new world awaits… step through the looking-glass and join it!ARK: Genesis Part Two! quest for ultimate survival is now complete with the launch of ARK: Genesis Part 2! Survivors will conclude the ARK storyline while adventuring through exotic new worlds with all-new mission-based gameplay. Discover, utilize and master new creatures, new craftable items, weapons, and structures unlike anything you have seen yet! The saga is now complete, and hundreds of hours of new story-oriented ARK gameplay await you!Purchased as part of the ARK: Genesis Season Pass you gain access to two new huge story-oriented expansion packs -- Genesis Part 1 and Genesis Part 2 (new!) -- as well as a 'Noglin' Chibi cosmetic, a ‘Shadowmane’ Chibi cosmetic, a new cosmetic armor set, and an in-game, artificially intelligent companion called ‘HLN-A’ who can scan additional hidden Explorer Notes found throughout the other ARKs. Features the voiceover talent of David Tennant (Doctor Who, Good Omens) playing the villainous Sir Edmund Rockwell, and Madeleine Madden (The Wheel of Time, Picnic at Hanging Rock, Dora and the Lost City of Gold) as in-game robotic AI companion HLN-A/Helena Walker. the GameAs a man or woman stranded naked, freezing and starving on the shores of a mysterious island called ARK, you must hunt, harvest resources, craft items, grow crops, research technologies, and build shelters to withstand the elements. Use your cunning and resources to kill or tame & breed the leviathan dinosaurs and other primeval creatures roaming the land, and team up with or prey on hundreds of other players to survive, dominate... and escape!You must eat and drink to survive, with different kinds of plants & meat having different nutritional properties, including human meat. Ensuring a supply of fresh water to your home and inventory is a pressing concern. All physical actions come at a cost of food and water, long-distance travel is fraught with subsistence peril! Inventory weight makes you move slower, and the day/night cycle along with randomized weather patterns add another layer of challenge by altering the temperature of the environment, causing you to hunger or thirst more quickly. Build a fire or shelter, and craft a large variety of customizable clothing & armors, to help protect yourself against locational damage & extreme temperatures using the dynamic indoor/outdoor insulation calculation system!Pick seeds from the wild vegetation around you, plant them in plots that you lay down, water them and nurture them with fertilizer (everything poops after consuming calories, which can then be composted, and some fertilizer is better than others). Tend to your crops and they will grow to produce delicious and rare fruits, which can also be used to cook a plethora of logical recipes and make useful tonics! Explore to find the rarest of plant seeds that have the most powerful properties! Vegetarians & vegans can flourish, and it will be possible to master and conquer the ARK in a non-violent manner!Create a Tribe and add your friends to it, and all your tames can be commanded by and allied to anyone in your Tribe. Your Tribe will also be able to respawn at any of your home spawn points. Promote members to Tribe Admins to reduce the burden of management. Distribute key items and pass-codes to provide access your shared village!Everything you craft has durability and will wear-out from extended use if not repaired, and when you leave the game, your character remains sleeping in the persistent world. Your inventory physically exists in boxes or on your character in the world. Everything can be looted & stolen, so to achieve security you must build-up, team-up, or have tames to guard your stash. Death is permanent, and you can even knock out, capture, and force-feed other players to use them for your own purposes, such as extracting their blood to for transfusions, harvesting their fecal matter to use as fertilizer, or using them as food for your carnivorous tames!On the 100+ player servers, your character, everything you built, and your tames, stay in-game even when you leave. You can even physically travel your character and items between the network of ARK's by accessing the Obelisks and uploading (or downloading) your data from the Steam Economy! A galaxy of ARKs, each slightly different than the previous, to leave your mark on and conquer, one at a time -- special official ARKs will be unveiled on the World-map for limited times in singular themed events with corresponding limited-run items! Furthermore, you can now design or randomize your own unique 'Procedurally Generated ARKs', for infinite replayability and endless surprises.The over-the-top hyper real imagery of the ARK its creatures is brought to expressive life using a highly-customized Unreal Engine 4, with fully dynamic lighting & global illumination, weather systems (rain, fog, snow, etc) & true-to-life volumetric cloud simulation, and the latest in advanced DirectX11 and DirectX12 rendering techniques. Music by award-winning composer of ""Ori and the Blind Forest"", Gareth Coker!","Stranded on the shores of a mysterious island, you must learn to survive. Use your cunning to kill or tame the primeval creatures roaming the land, and encounter other players to survive, dominate... and escape!","['Studio Wildcard', 'Instinct Games', 'Efecto Studios', 'Virtual Basement LLC']",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/346110/ss_2fd997a2f7151cb2187043a1f41589cc6a9ebf3a.600x338.jpg?t=1709879597,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/346110/header.jpg?t=1709879597,14.79
need for speed hot pursuit,47870,0.7565073445359098,"Get the Latest Edition the GameNeed for Speed Hot Pursuit launches you into a new open-world landscape behind the wheel of the world's fastest and most beautiful cars. From Criterion, the award-winning studio behind the Burnout series, Hot Pursuit will redefine racing games for a whole new generation.You'll experience stunning speeds, takedowns, and getaways as you battle your friends in the most connected Need for Speed game ever. Through Need for Speed Autolog and its innovative approach to connected social competition, your Hot Pursuit experience will extend beyond the console onto the web, constantly moving your gameplay in new and unique directions.Loaded with action, this game will challenge you to become Seacrest County's top cop or most wanted racer. For the first time ever in a Need for Speed game, you'll be able to play a full career on either side of the law. Whether you're a lead-foot speeder or a cop with a mean streak, make sure your aviators are spotless and your driving record is anything but.Key FeaturesCareer – For the first time in Need For Speed history play full careers as both cops and racers.  Whether playing online with friends, taking on Friends challenges or the single player career, players will earn bounty that levels them up and unlocks new cars, weapons and equipment.Need For Speed™ Autolog – In Need for Speed Hot Pursuit, your friends drive your gameplay experience. Autolog is a system that links friends directly to each other’s games, enabling them to compare and share all their experiences, pictures and challenges.  Autolog instinctively delivers challenges based on what your friends have been doing, creating a hugely dynamic, socially competitive experience.Cars –In Hot Pursuit, the cars go from hot to hotter.  Experience the thrill of driving the world’s most desirable high performance cars at incredible speeds.  Feel the power of busting suspects in supercharged cop interceptors like the Lamborghini Reventon or outsmarting the law as a racer in high performance supercars like the Pagani Zonda Cinque.Weapons and equipment – Take down suspects with a variety of cop weapons like spike strips and call in extra support including road blocks as the chase intensifies.  Racers have a range of evasion equipment at their disposal to outsmart the cops including jammers that block cop communications and jam their weapons.Seacrest County – Explore a world inspired by the California coastline with desert, forest, seaside and mountainous regions. The open world of Seacrest County helps deliver the most intense cop pursuit moments ever.","Need for Speed Hot Pursuit launches you into a new open-world landscape behind the wheel of the world's fastest and most beautiful cars. From Criterion, the award-winning studio behind the Burnout series, Hot Pursuit will redefine racing games for a whole new generation.",['Criterion Games'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/47870/ss_f0d8e601f5ba60f917d8522d5934fa64deebdde3.600x338.jpg?t=1615216487,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/47870/header.jpg?t=1615216487,
star trek online,9900,0.7543382296906065,"NEW CONTENT <img src="" />","In Star Trek Online, the Star Trek universe appears for the first time on a truly massive scale. Players take the captain's chair as they command their own starship and crew. Explore strange new worlds, seek out new life and new civilizations, and boldly go where no one has gone before.",['Cryptic Studios'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/9900/ss_94779a79b0f847ef9fe8c10349041e5c55a510ed.600x338.jpg?t=1716399063,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/9900/header.jpg?t=1716399063,
